Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-04-16,26.051108380186378,26.08731561907475,25.996797521853814,26.033004760742188,47900,0.0,0
1993-04-19,26.0329876425546,26.105402072714693,25.90626238977443,25.924365997314453,157000,0.0,0
1993-04-20,25.888169365598444,25.9243765954804,25.634718756424753,25.797651290893555,279500,0.0,0
1993-04-21,25.85195163126742,25.85195163126742,25.70712277058805,25.779537200927734,67900,0.0,0
1993-04-22,25.670911854056172,25.888155113751992,25.45366859436035,25.45366859436035,97700,0.0,0
1993-04-23,25.39936163493565,25.47177606582642,25.3088435963222,25.345050811767578,106000,0.0,0
1993-04-26,25.36316316740559,25.4536812372393,25.073505343937722,25.145919799804688,62600,0.0,0
1993-04-27,25.109709531832962,25.417470932006836,25.109709531832962,25.417470932006836,156800,0.0,0
1993-04-28,25.381255155967693,25.435565972991878,25.326944338943512,25.36315155029297,85900,0.0,0
1993-04-29,25.41747184704616,25.471782684326172,25.27264294763279,25.471782684326172,85000,0.0,0
1993-04-30,25.56230836628683,25.652826455402575,25.507997512817383,25.507997512817383,88500,0.0,0
1993-05-03,25.544188452372264,25.670913696289062,25.43556681472929,25.670913696289062,80500,0.0,0
1993-05-04,25.72524067120743,25.851965994710916,25.68903343592072,25.76144790649414,149100,0.0,0
1993-05-05,25.761432618299562,25.92436508039703,25.761432618299562,25.833847045898438,109000,0.0,0
1993-05-06,25.79764847011003,25.81575208307151,25.725234018264107,25.743337631225586,54700,0.0,0
1993-05-07,25.761434590001606,25.761434590001606,25.652812940289724,25.68902015686035,68000,0.0,0
1993-05-10,25.725234018264107,25.88816653491743,25.725234018264107,25.743337631225586,113900,0.0,0
1993-05-11,25.743331853081198,25.851953506469727,25.670917417488845,25.851953506469727,42600,0.0,0
1993-05-12,25.743343283718797,25.833861368401354,25.743343283718797,25.815757751464844,31000,0.0,0
1993-05-13,25.707137308872024,25.707137308872024,25.489893894994232,25.507997512817383,129100,0.0,0
1993-05-14,25.507979398423977,25.58039381829175,25.47177218849009,25.48987579345703,63500,0.0,0
1993-05-17,25.56228542125402,25.58038902282715,25.453663811815264,25.58038902282715,34000,0.0,0
1993-05-18,25.598495491503318,25.6165990951041,25.471770266297856,25.562288284301758,105200,0.0,0
1993-05-19,25.562292841554598,26.087297439575195,25.399360380099928,26.087297439575195,50200,0.0,0
1993-05-20,26.087312627086177,26.159727096557617,26.033001774982598,26.159727096557617,98200,0.0,0
1993-05-21,26.17781650287479,26.214023717954838,25.90626238977443,25.924365997314453,221400,0.0,0
1993-05-24,25.978693902409624,26.123522857963128,25.978693902409624,26.033004760742188,30500,0.0,0
1993-05-25,26.141608260060085,26.141608260060085,26.087297439575195,26.087297439575195,191800,0.0,0
1993-05-26,26.159719293292376,26.431273472807522,26.141615681324698,26.413169860839844,102400,0.0,0
1993-05-27,26.44936852278047,26.44936852278047,26.286436067814677,26.322643280029297,53800,0.0,0
1993-05-28,26.304544508168842,26.304544508168842,26.06919758552177,26.1959228515625,79100,0.0,0
1993-06-01,26.286433178786137,26.539883636432833,26.250225970550893,26.449365615844727,28300,0.0,0
1993-06-02,26.37696263690449,26.503687920678225,26.26834096509843,26.413169860839844,20300,0.0,0
1993-06-03,26.358850492243917,26.358850492243917,26.268332461707367,26.322643280029297,21600,0.0,0
1993-06-04,26.250220299425248,26.250220299425248,26.12349509797975,26.23211669921875,32000,0.0,0
1993-06-07,26.28643805168342,26.28643805168342,26.14160919189453,26.14160919189453,121400,0.0,0
1993-06-08,26.06919966403793,26.06919966403793,25.906267166137695,25.906267166137695,104500,0.0,0
1993-06-09,25.996776580810547,26.10539820997828,25.960569371087967,25.996776580810547,43300,0.0,0
1993-06-10,25.978662494826665,26.032973287498777,25.924351702154553,26.014869689941406,17900,0.0,0
1993-06-11,26.105406749934186,26.15971758228495,26.014888696016246,26.123510360717773,647400,0.0,0
1993-06-14,26.15971186688838,26.177815473716677,26.087297439575195,26.087297439575195,64200,0.0,0
1993-06-15,26.123522857963128,26.141626477407318,26.033004760742188,26.033004760742188,142400,0.0,0
1993-06-16,26.032986619090305,26.087297439575195,25.96057219177712,26.087297439575195,330900,0.0,0
1993-06-17,26.14162060432909,26.177827835083008,26.087309758198213,26.177827835083008,37400,0.0,0
1993-06-18,26.16278930996241,26.16278930996241,25.962238311767578,25.962238311767578,58500,0.318,0
1993-06-21,26.035171075726023,26.035171075726023,25.980475338171974,26.016939163208008,29300,0.0,0
1993-06-22,26.05339387818879,26.05339387818879,25.99869815976012,26.0351619720459,137500,0.0,0
1993-06-23,26.0351658312255,26.0351658312255,25.79815101623535,25.79815101623535,227600,0.0,0
1993-06-24,25.87108875019281,26.144567489624023,25.87108875019281,26.144567489624023,243700,0.0,0
1993-06-25,26.126312255859375,26.199239854619623,26.108080356169314,26.126312255859375,44800,0.0,0
1993-06-28,26.25394833013878,26.41803550720215,26.217484513013588,26.41803550720215,439900,0.0,0
1993-06-29,26.381576276189246,26.381576276189246,26.253952894065318,26.290416717529297,207500,0.0,0
1993-06-30,26.32688054099328,26.381576276189246,26.253952894065318,26.290416717529297,437600,0.0,0
1993-07-01,26.32689603611889,26.32689603611889,26.181040656417398,26.217504501342773,605700,0.0,0
1993-07-02,26.126322383480474,26.14455429023796,25.980467129420568,26.071626663208008,285400,0.0,0
1993-07-06,26.0351658312255,26.108093466607084,25.76168719854456,25.79815101623535,246400,0.0,0
1993-07-07,25.779918947549167,25.907542308675648,25.779918947549167,25.871078491210938,343700,0.0,0
1993-07-08,25.889319203871885,26.217493672653358,25.852855374007277,26.162797927856445,248200,0.0,0
1993-07-09,26.162793939522853,26.235721588134766,26.10809820306392,26.235721588134766,378200,0.0,0
1993-07-12,26.199272578880088,26.23573642380546,26.162808733954712,26.217504501342773,373700,0.0,0
1993-07-13,26.235701620039546,26.308629213145977,26.05338263727346,26.199237823486328,389600,0.0,0
1993-07-14,26.21748907060134,26.36334436445726,26.19925715886935,26.290416717529297,617300,0.0,0
1993-07-15,26.27218219363922,26.27218219363922,26.12632691428522,26.18102264404297,443800,0.0,0
1993-07-16,26.199262375272188,26.217494290634242,26.071638967737805,26.108102798461914,216400,0.0,0
1993-07-19,26.10810045926076,26.10810045926076,26.01694089061809,26.089868545532227,188200,0.0,0
1993-07-20,26.071638353194924,26.162797927856445,25.944014948668798,26.162797927856445,68500,0.0,0
1993-07-21,26.126335573661944,26.144567489624023,26.05340790981362,26.144567489624023,142700,0.0,0
1993-07-22,26.108093583182,26.14455740103561,25.962238311767578,25.962238311767578,632400,0.0,0
1993-07-23,26.01694089061809,26.089868545532227,25.998708976889557,26.089868545532227,286200,0.0,0
1993-07-26,26.162793939522853,26.290417324593697,26.162793939522853,26.235721588134766,121300,0.0,0
1993-07-27,26.253968346268145,26.27220026873083,26.12634488902934,26.217504501342773,92800,0.0,0
1993-07-28,26.162797927856445,26.217493672653358,26.126334097991837,26.162797927856445,30800,0.0,0
1993-07-29,26.21749330442644,26.38158053651256,26.18102947507397,26.308652877807617,331000,0.0,0
1993-07-30,26.30865324731488,26.30865324731488,26.126334097991837,26.162797927856445,75300,0.0,0
1993-08-02,26.199257763828808,26.326881148899652,26.199257763828808,26.235721588134766,41300,0.0,0
1993-08-03,26.2904273086124,26.363354984919233,26.162803875075447,26.253963470458984,81600,0.0,0
1993-08-04,26.253963470458984,26.30865922768911,26.181035794152155,26.253963470458984,434000,0.0,0
1993-08-05,26.253933518316153,26.253933518316153,26.16277402693311,26.199237823486328,36800,0.0,0
1993-08-06,26.27218541244072,26.290417324593697,26.199257763828808,26.235721588134766,402300,0.0,0
1993-08-09,26.30865840081437,26.454513748843834,26.25396264530332,26.3815860748291,828200,0.0,0
1993-08-10,26.36334991455078,26.38158183012101,26.326886083410326,26.36334991455078,604900,0.0,0
1993-08-11,26.345117998980555,26.436277576831696,26.345117998980555,26.36334991455078,542200,0.0,0
1993-08-12,26.436272011385217,26.436272011385217,26.19925715886935,26.290416717529297,303700,0.0,0
1993-08-13,26.30865140238627,26.345115229693807,26.30865140238627,26.32688331604004,103500,0.0,0
1993-08-16,26.34511677030033,26.545667832219568,26.34511677030033,26.472740173339844,241800,0.0,0
1993-08-17,26.454514203042137,26.563905715942383,26.454514203042137,26.563905715942383,369300,0.0,0
1993-08-18,26.65506110337814,26.76445259901444,26.636829187438757,26.70975685119629,414300,0.0,0
1993-08-19,26.727988767135674,26.727988767135674,26.673293019317523,26.70975685119629,28500,0.0,0
1993-08-20,26.655055825414305,26.727983474731445,26.63682391308502,26.727983474731445,80700,0.0,0
1993-08-23,26.61861544835266,26.69154316190979,26.61861544835266,26.673311233520508,15600,0.0,0
1993-08-24,26.67328953565658,26.96500015258789,26.67328953565658,26.96500015258789,273400,0.0,0
1993-08-25,26.965002490378716,27.092625896350757,26.928538660100987,26.983234405517578,242300,0.0,0
1993-08-26,27.001461029052734,27.14731632157969,26.892069559657518,27.001461029052734,120000,0.0,0
1993-08-27,26.928538660100987,26.983234405517578,26.928538660100987,26.983234405517578,25700,0.0,0
1993-08-30,27.001459389965113,27.129082763178992,27.001459389965113,27.092618942260742,183500,0.0,0
1993-08-31,27.07439256834504,27.165552139282227,27.037928739970162,27.165552139282227,66500,0.0,0
1993-09-01,27.07438599678778,27.18377745536066,27.07438599678778,27.12908172607422,136500,0.0,0
1993-09-02,27.1473152780565,27.183779099786594,27.019691902001163,27.03792381286621,472400,0.0,0
1993-09-03,27.01970186002171,27.092629530359147,26.983238024852987,27.05616569519043,630500,0.0,0
1993-09-07,27.056167147052825,27.092630984178232,26.837384124300375,26.87384796142578,196400,0.0,0
1993-09-08,26.873849646748127,26.873849646748127,26.60037085115707,26.782690048217773,269900,0.0,0
1993-09-09,26.67329790410788,26.855617096890573,26.67329790410788,26.837385177612305,239200,0.0,0
1993-09-10,26.910293717817826,27.092612780946673,26.873829905192057,27.07438087463379,106500,0.0,0
1993-09-13,27.165546584097246,27.165546584097246,27.092618942260742,27.092618942260742,66900,0.0,0
1993-09-14,27.019698235795303,27.019698235795303,26.89207482982326,26.983234405517578,184500,0.0,0
1993-09-15,26.873846519346827,27.07439761277479,26.782686931425026,27.05616569519043,101000,0.0,0
1993-09-16,27.019706935134085,27.037938856142947,26.92854733008977,26.946779251098633,54300,0.0,0
1993-09-17,26.93121655868801,26.949562074054963,26.857834497220196,26.8945255279541,200900,0.286,0
1993-09-20,26.93120500965984,26.98624153215915,26.674367904663086,26.674367904663086,57800,0.0,0
1993-09-21,26.711046744084012,26.747737742358854,26.307445763060766,26.58262825012207,318200,0.0,0
1993-09-22,26.674371120131728,26.839480707532818,26.63768010070926,26.80278968811035,439700,0.0,0
1993-09-23,26.876189522064813,26.967917131355136,26.839498478348684,26.94957160949707,88500,0.0,0
1993-09-24,26.912864040596087,26.93120955118954,26.839481998222276,26.87617301940918,53500,0.0,0
1993-09-27,27.077974972412605,27.169702529907227,27.077974972412605,27.169702529907227,274600,0.0,0
1993-09-28,27.188055681117653,27.188055681117653,27.096328097848026,27.114673614501953,158300,0.0,0
1993-09-29,27.114671071370445,27.188053131103516,26.986252466837566,27.0229434967041,221000,0.0,0
1993-09-30,27.022933940498195,27.077970465835257,26.912860889824067,26.967897415161133,99300,0.0,0
1993-10-01,26.93121149867632,27.13301212979719,26.89452047483616,27.09632110595703,22700,0.0,0
1993-10-04,27.13300895690918,27.13300895690918,27.059626917810036,27.13300895690918,1038500,0.0,0
1993-10-05,27.188048665557428,27.188048665557428,27.004593546356634,27.09632110595703,436500,0.0,0
1993-10-06,27.11465770183863,27.22473073716409,27.077966690063477,27.077966690063477,209200,0.0,0
1993-10-07,27.114677455114283,27.114677455114283,26.986258820347164,27.00460433959961,59400,0.0,0
1993-10-08,27.077987044604857,27.096332564282775,26.83949528879194,27.041296005249023,54400,0.0,0
1993-10-11,27.09632110595703,27.15135764171727,27.09632110595703,27.09632110595703,467100,0.0,0
1993-10-12,27.13300895690918,27.151354466683966,27.114663447134394,27.13300895690918,26200,0.0,0
1993-10-13,27.151354466683966,27.151354466683966,27.096317937359608,27.13300895690918,139100,0.0,0
1993-10-14,27.24307581006446,27.4815673828125,27.169693787680448,27.4815673828125,108100,0.0,0
1993-10-15,27.609986631993753,27.683368656264832,27.536604607722673,27.628332138061523,1502500,0.0,0
1993-10-18,27.609996789304937,27.609996789304937,27.518269225220866,27.554960250854492,722400,0.0,0
1993-10-19,27.518272399902344,27.57330894470215,27.35316276550293,27.35316276550293,880100,0.0,0
1993-10-20,27.444887154867242,27.444887154867242,27.33481407804291,27.389850616455078,230400,0.0,0
1993-10-21,27.408199310302734,27.408199310302734,27.316471735636394,27.35316276550293,56200,0.0,0
1993-10-22,27.389860191756505,27.49993330706162,27.224750518798828,27.224750518798828,390700,0.0,0
1993-10-25,27.24308015838746,27.334807701008295,27.169698124290797,27.29811668395996,114500,0.0,0
1993-10-26,27.279766082763672,27.298111587863044,27.18803855726682,27.279766082763672,186200,0.0,0
1993-10-27,27.24308015838746,27.316462192484128,27.24308015838746,27.29811668395996,118400,0.0,0
1993-10-28,27.334823570226014,27.573315319496444,27.334823570226014,27.49993324279785,129600,0.0,0
1993-10-29,27.481587723623203,27.5182787619725,27.46324220444855,27.49993324279785,80700,0.0,0
1993-11-01,27.463228256164673,27.591646825164776,27.463228256164673,27.573301315307617,36400,0.0,0
1993-11-02,27.53661473803768,27.591651276488122,27.38985063550317,27.554960250854492,262100,0.0,0
1993-11-03,27.536615340836693,27.536615340836693,27.07797751037639,27.206396102905273,479100,0.0,0
1993-11-04,27.20640635864216,27.20640635864216,26.894532516365075,26.912878036499023,130400,0.0,0
1993-11-05,26.83949528879194,27.041296005249023,26.729422170724444,27.041296005249023,363200,0.0,0
1993-11-08,27.0596211841759,27.151348713613785,26.98623916062559,27.077966690063477,367600,0.0,0
1993-11-09,27.261430713237743,27.279776225157825,27.077975594036953,27.09632110595703,246900,0.0,0
1993-11-10,27.09631609019413,27.29811668395996,27.022934056097462,27.29811668395996,46500,0.0,0
1993-11-11,27.298132595668907,27.371514672538986,27.20640499958131,27.224750518798828,88900,0.0,0
1993-11-12,27.27978070576986,27.444890340169273,27.26143519083659,27.35316276550293,108200,0.0,0
1993-11-15,27.408190385447252,27.408190385447252,27.261426313771498,27.334808349609375,243300,0.0,0
1993-11-16,27.38984428410858,27.48157182692207,27.27977123273239,27.463226318359375,492600,0.0,0
1993-11-17,27.481596081428194,27.481596081428194,27.243104259626747,27.316486358642578,39600,0.0,0
1993-11-18,27.279769246265143,27.33480576794557,27.169696202904287,27.243078231811523,240800,0.0,0
1993-11-19,27.15135448213853,27.224736521279443,27.1330089723533,27.188045501708984,106000,0.0,0
1993-11-22,27.114671071370445,27.13301658630371,26.93121592203776,27.0229434967041,165300,0.0,0
1993-11-23,27.169702529907227,27.18804804140615,27.022938437915833,27.169702529907227,89700,0.0,0
1993-11-24,27.24307507256493,27.298111587863044,27.20638406236619,27.279766082763672,77200,0.0,0
1993-11-26,27.35315320953246,27.35315320953246,27.279771175435794,27.29811668395996,1019800,0.0,0
1993-11-29,27.371500599561273,27.42653712891696,27.188045501708984,27.188045501708984,517500,0.0,0
1993-11-30,27.16970507646845,27.334814695434158,27.151359563250036,27.206396102905273,230000,0.0,0
1993-12-01,27.35315127517238,27.371496782399188,27.243078231811523,27.243078231811523,379200,0.0,0
1993-12-02,27.29814083388862,27.334831883396536,27.243104259626747,27.316486358642578,352000,0.0,0
1993-12-03,27.298119892643445,27.426538467407227,27.298119892643445,27.426538467407227,306000,0.0,0
1993-12-06,27.4632339515686,27.554961519877114,27.4632339515686,27.51827049255371,99500,0.0,0
1993-12-07,27.5182787619725,27.536624281147148,27.46324220444855,27.49993324279785,88800,0.0,0
1993-12-08,27.49993324279785,27.49993324279785,27.46324220444855,27.49993324279785,146700,0.0,0
1993-12-09,27.499923057505086,27.536614082264933,27.371504470845622,27.40819549560547,416500,0.0,0
1993-12-10,27.426544825236004,27.426544825236004,27.298126220703125,27.35316276550293,412900,0.0,0
1993-12-13,27.353160869598387,27.51827049255371,27.316469842274984,27.51827049255371,273200,0.0,0
1993-12-14,27.536632655690067,27.536632655690067,27.316486358642578,27.316486358642578,41900,0.0,0
1993-12-15,27.353148103161153,27.371493608260526,27.279766082763672,27.279766082763672,82600,0.0,0
1993-12-16,27.389851250533447,27.389851250533447,27.334814710847176,27.371505737304688,78200,0.0,0
1993-12-17,27.42957332150248,27.540399880377237,27.411102228356686,27.521928787231445,104700,0.317,0
1993-12-20,27.50346274797782,27.5773471341376,27.484991651437877,27.558876037597656,68800,0.0,0
1993-12-21,27.521925953786166,27.521925953786166,27.429570497565408,27.46651268005371,205700,0.0,0
1993-12-22,27.54039758670784,27.669695227959988,27.48498431188549,27.65122413635254,410300,0.0,0
1993-12-23,27.63276481628418,27.68817811471256,27.59582261733193,27.63276481628418,533800,0.0,0
1993-12-27,27.63276594243151,27.780534744262695,27.63276594243151,27.780534744262695,447100,0.0,0
1993-12-28,27.762049322501664,27.854404776003,27.743578231801397,27.835933685302734,880600,0.0,0
1993-12-29,27.854414986138327,27.87288608360924,27.78053059625467,27.799001693725586,266700,0.0,0
1993-12-30,27.780534516500584,27.780534516500584,27.6327657158809,27.68817901611328,219900,0.0,0
1993-12-31,27.743593102089914,27.7805353032911,27.521939894882806,27.5404109954834,312900,0.0,0
1994-01-03,27.54039704503032,27.577339227518625,27.429570497565408,27.46651268005371,960900,0.0,0
1994-01-04,27.503462416488535,27.577346801757812,27.466520223853895,27.577346801757812,164300,0.0,0
1994-01-05,27.614293716808056,27.651235915760306,27.5034671199513,27.63276481628418,710900,0.0,0
1994-01-06,27.669707015236433,27.68817811471256,27.59582261733193,27.63276481628418,201000,0.0,0
1994-01-07,27.6881751089001,27.8174727911965,27.614290719016445,27.799001693725586,775500,0.0,0
1994-01-10,27.83594172672465,28.131479263305668,27.762057342579393,28.131479263305664,593700,0.0,0
1994-01-11,28.113005344491256,28.113005344491256,27.983707685219613,28.07606315612793,295200,0.0,0
1994-01-12,28.09454165165967,28.09454165165967,27.89135956213419,27.983715057373047,158400,0.0,0
1994-01-13,27.90983009338379,27.96524338939977,27.8728878960398,27.90983009338379,244300,0.0,0
1994-01-14,28.00217976881315,28.076064148150387,28.00217976881315,28.02065086364746,137200,0.0,0
1994-01-17,28.02065086364746,28.05759305331608,27.96523757914453,28.02065086364746,17700,0.0,0
1994-01-18,28.057592391967773,28.094534580765625,28.002179108771,28.057592391967773,166400,0.0,0
1994-01-19,28.02065725546859,28.05759945356413,27.928301760229733,27.983715057373047,200800,0.0,0
1994-01-20,28.020650203169925,28.0760634863667,28.002179108771,28.057592391967773,281100,0.0,0
1994-01-21,28.094537488388823,28.094537488388823,27.983710910525357,28.002182006835938,85600,0.0,0
1994-01-24,27.98372056468433,28.11301828346505,27.89136505126953,27.89136505126953,373800,0.0,0
1994-01-25,27.90983615395249,27.928307256635453,27.83595174322065,27.89136505126953,310400,0.0,0
1994-01-26,27.891365603065235,27.983721118307177,27.85442339696846,27.96525001525879,145100,0.0,0
1994-01-27,28.02064346518192,28.260767634626458,27.983701285267376,28.223825454711914,344500,0.0,0
1994-01-28,28.334671697790878,28.390085006195942,28.2977294921875,28.2977294921875,356500,0.0,0
1994-01-31,28.408535285499756,28.556303999598587,28.37159310697505,28.500890731811523,313800,0.0,0
1994-02-01,28.46396073829079,28.46396073829079,28.31619196093432,28.353134155273438,303600,0.0,0
1994-02-02,28.445480618276257,28.5378360748291,28.427009526965687,28.5378360748291,307600,0.0,0
1994-02-03,28.482434658452345,28.482434658452345,28.316194767449705,28.408550262451172,466100,0.0,0
1994-02-04,28.40854078535231,28.445482971028973,27.762052536010742,27.762052536010742,1403200,0.0,0
1994-02-07,27.688182921756972,27.96524946200137,27.688182921756972,27.89136505126953,516400,0.0,0
1994-02-08,27.946772290727775,27.946772290727775,27.79900350135182,27.90983009338379,188200,0.0,0
1994-02-09,27.928295389475913,28.03912195848177,27.891353199807295,28.02065086364746,144600,0.0,0
1994-02-10,28.00218794700947,28.02065904723837,27.780534744262695,27.780534744262695,883900,0.0,0
1994-02-11,27.79900987548019,27.94677869873856,27.669712155129123,27.872894287109375,519400,0.0,0
1994-02-14,27.817474600023814,28.00218558674376,27.780532402679825,27.90983009338379,2742100,0.0,0
1994-02-15,27.965236919973147,28.0760634863667,27.928294731175296,28.057592391967773,374700,0.0,0
1994-02-16,28.094540645011328,28.094540645011328,27.983714054695703,28.039127349853516,287600,0.0,0
1994-02-17,28.16843193362611,28.186903036533405,27.79900987548019,27.872894287109375,342400,0.0,0
1994-02-18,27.891358858744304,27.909829957326252,27.632763478597006,27.706647872924805,313300,0.0,0
1994-02-22,27.780532967847567,27.983715057373047,27.780532967847567,27.983715057373047,154500,0.0,0
1994-02-23,28.020656685415755,28.03912778408775,27.817474600023814,27.90983009338379,391700,0.0,0
1994-02-24,27.817477504492285,27.817477504492285,27.521939894882806,27.5404109954834,770800,0.0,0
1994-02-25,27.577339443568395,27.6696949005127,27.521926169401816,27.669694900512695,531300,0.0,0
1994-02-28,27.74357926606814,27.81746363162358,27.6696949005127,27.669694900512695,333000,0.0,0
1994-03-01,27.669702616837323,27.72511590645716,27.411107265278098,27.558876037597656,423600,0.0,0
1994-03-02,27.20793207007718,27.5958251953125,27.134047665270455,27.5958251953125,581500,0.0,0
1994-03-03,27.55887097352303,27.55887097352303,27.448044414648272,27.521928787231445,223200,0.0,0
1994-03-04,27.52194079050577,27.669709600119226,27.429585284497364,27.5958251953125,595800,0.0,0
1994-03-07,27.688172299757145,27.780527777741657,27.688172299757145,27.74358558654785,539800,0.0,0
1994-03-08,27.76206251261706,27.76206251261706,27.59582261733193,27.63276481628418,880300,0.0,0
1994-03-09,27.66969707181909,27.780523628849075,27.540399421950777,27.762052536010742,2500100,0.0,0
1994-03-10,27.743593102089914,27.743593102089914,27.448055492480435,27.5404109954834,207400,0.0,0
1994-03-11,27.57735241564852,27.725121216268203,27.429583615028836,27.68817901611328,576600,0.0,0
1994-03-14,27.79898390620649,27.79898390620649,27.688157392294706,27.725099563598633,345900,0.0,0
1994-03-15,27.780532267252603,27.835945562998454,27.688176774342857,27.706647872924805,748600,0.0,0
1994-03-16,27.743586083568594,27.92829704284668,27.651230603929548,27.92829704284668,455500,0.0,0
1994-03-17,27.835941563207637,27.965239234702295,27.835941563207637,27.92829704284668,133000,0.0,0
1994-03-18,27.792138653601,27.959337348709564,27.77356102081116,27.922182083129883,365500,0.271,0
1994-03-21,27.829315114291692,27.90362570204681,27.773582173475354,27.84789276123047,324800,0.0,0
1994-03-22,27.847871551970524,27.977914981499403,27.792138653601,27.922182083129883,435700,0.0,0
