Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1983-11-21,0.0,0.3102372072285891,0.30461924752157904,0.3077402710914612,5177899,0.0,0.0
1983-11-22,0.0,0.3077403642400426,0.30524352192878723,0.30524352192878723,3884616,0.0,0.0
1983-11-23,0.0,0.305867631866734,0.30274653300330845,0.30399495363235474,2143291,0.0,0.0
1983-11-25,0.0,0.30586749393386126,0.3039948165439777,0.30461907386779785,4475650,0.0,0.0
1983-11-28,0.0,0.3052433958995731,0.3014981150627136,0.3014981150627136,5713325,0.0,0.0
1983-11-29,0.0,0.3008740990897453,0.29650455713272095,0.29650455713272095,3039374,0.0,0.0
1983-11-30,0.0,0.2977527891975948,0.29400750773742873,0.294631689786911,5174722,0.0,0.0
1983-12-01,0.0,0.29837696574160755,0.29525586717999064,0.29775270819664,12648437,0.0,0.0
1983-12-02,0.0,0.2977529787755315,0.2958803746858246,0.29650455713272095,2553202,0.0,0.0
1983-12-05,0.0,0.2971287576352292,0.2952560782432556,0.2952560782432556,1987589,0.0,0.0
1983-12-06,0.0,0.29588000857074503,0.2940073311328888,0.2940073311328888,3927514,0.0,0.0
1983-12-07,0.0,0.295255921249899,0.29088638246344634,0.2927590608596802,8342789,0.0,0.0
1983-12-08,0.0,0.2940074815966268,0.292134803200393,0.2927590608596802,8574754,0.0,0.0
1983-12-09,0.0,0.292759020664602,0.290262084951904,0.2908863425254822,9132422,0.0,0.0
1983-12-12,0.0,0.2921347638801874,0.2908863433112733,0.29151058197021484,4474061,0.0,0.0
1983-12-13,0.0,0.295255770147249,0.29088623359698823,0.2940073311328888,9666259,0.0,0.0
1983-12-14,0.0,0.298377046912386,0.29400750773742873,0.294631689786911,6601464,0.0,0.0
1983-12-15,0.0,0.295255921249899,0.292134803200393,0.2927590608596802,4914158,0.0,0.0
1983-12-16,0.0,0.2946316635906118,0.29088638246344634,0.2927590608596802,4410509,0.0,0.0
1983-12-19,0.0,0.2933832239373396,0.292134803200393,0.2927590608596802,4968178,0.0,0.0
1983-12-20,0.0,0.2940073311328888,0.2921346536950326,0.2940073311328888,3191899,0.0,0.0
1983-12-21,0.0,0.294631689786911,0.29213482917469125,0.294631689786911,9906168,0.0,0.0
1983-12-22,0.0,0.295255921249899,0.2927590608596802,0.2927590608596802,10011029,0.0,0.0
1983-12-23,0.0,0.29338309168815613,0.2908862513397711,0.29338309168815613,5112758,0.0,0.0
1983-12-27,0.0,0.2933832239373396,0.29151062120640797,0.2927590608596802,3371434,0.0,0.0
1983-12-28,0.0,0.29588013887405396,0.2927590399636457,0.29588013887405396,7093992,0.0,0.0
1983-12-29,0.0,0.2958803173181372,0.2946318202520384,0.2952560782432556,5942112,0.0,0.0
1983-12-30,0.0,0.29712844758510526,0.2940073311328888,0.2940073311328888,3870317,0.0,0.0
1984-01-03,0.0,0.3052432555263565,0.2946315052598213,0.30461907386779785,3298349,0.0,0.0
1984-01-04,0.0,0.32209735801171563,0.3077402278804907,0.3196004033088684,8595408,0.0,0.0
1984-01-05,0.0,0.325218549082076,0.31710363363063726,0.318352073431015,5363789,0.0,0.0
1984-01-06,0.0,0.319600498840092,0.3102372563994877,0.3108614385128021,6042206,0.0,0.0
1984-01-09,0.0,0.31148548811439414,0.30774011419273906,0.30961281061172485,4278638,0.0,0.0
1984-01-10,0.0,0.31086123075297684,0.30774011419273906,0.30961281061172485,4354901,0.0,0.0
1984-01-11,0.0,0.31398244855448176,0.31023714909044925,0.3114855885505676,5621174,0.0,0.0
1984-01-12,0.0,0.3133582185450954,0.3102371014576827,0.3121097981929779,3549379,0.0,0.0
1984-01-13,0.0,0.31710347533226013,0.31210977537259255,0.31710347533226013,5357434,0.0,0.0
1984-01-16,0.0,0.3264668299976342,0.3146066562917349,0.32334575057029724,4486771,0.0,0.0
1984-01-17,0.0,0.32459431886672974,0.3214732000029757,0.32459431886672974,3492182,0.0,0.0
1984-01-18,0.0,0.32958790566057977,0.32459411110834885,0.32896366715431213,5911925,0.0,0.0
1984-01-19,0.0,0.32958795800951646,0.32521843910217285,0.32521843910217285,3991066,0.0,0.0
1984-01-20,0.0,0.32584260204230375,0.3227214846805074,0.32521843910217285,3282461,0.0,0.0
1984-01-23,0.0,0.32584275884569913,0.32334591672042123,0.32459431886672974,2343480,0.0,0.0
1984-01-24,0.0,0.327091030750045,0.32334575057029724,0.32334575057029724,2843952,0.0,0.0
1984-01-25,0.0,0.3239700336163871,0.31772787244715395,0.318352073431015,2105160,0.0,0.0
1984-01-26,0.0,0.31710349851776753,0.3114855407261199,0.3121097981929779,4065739,0.0,0.0
1984-01-27,0.0,0.31335826665706784,0.3083644709839491,0.3114855885505676,5795942,0.0,0.0
1984-01-30,0.0,0.31772783544010313,0.310861379505134,0.3164794147014618,6531557,0.0,0.0
1984-01-31,0.0,0.3177279149503038,0.3139825761318207,0.3139825761318207,2910682,0.0,0.0
1984-02-01,0.0,0.31585507816565006,0.3121097981929779,0.3121097981929779,2521426,0.0,0.0
1984-02-02,0.0,0.3127341796429283,0.310237318277359,0.310237318277359,5649773,0.0,0.0
1984-02-03,0.0,0.31210995407006437,0.30961301753718573,0.3108614385128021,4299293,0.0,0.0
1984-02-06,0.0,0.31086138924297413,0.3077402710914612,0.3077402710914612,3624053,0.0,0.0
